Data,Fix,Top,Premium M.,Premium F.,Multiprev M.,Multiprev F.,Previdence,XP Prev,Access,Synta,Capit D. Inc,Capit D. Inc F.,Aquila6,Strategy,CW1,Inflation,Index,Alfa,Harpia,Emb,Portfolio,Multi,Volks Fusca,Fcopel,São Paulo,Reit,Reit 90,Top-Cotas,Premium M.-Cotas,Premium F.-Cotas,Multiprev M.-Cotas,Multiprev F.-Cotas,Previdence-Cotas,XP Prev-Cotas,Access-Cotas,Synta-Cotas,Capit D. Inc-Cotas,Capit D. Inc F.-Cotas,Aquila6-Cotas,Strategy-Cotas,CW1-Cotas,Inflation-Cotas,Index-Cotas,Alfa-Cotas,Harpia-Cotas,Emb-Cotas,Portfolio-Cotas,Multi-Cotas,Volks Fusca-Cotas,Fcopel-Cotas,São Paulo-Cotas,Reit-Cotas,Reit 90-Cotas
10/16/2017,97%,92%,100%,94%,#N/A,90%,87%,#N/A,69%,#N/A,#N/A,#N/A,4%,-285%,-6%,-47%,-46%,-34%,-33%,134%,-80%,264%,#N/A,32%,#N/A,-635%,#N/A,394522449.10,395188313.15,161147783.27,161429334.73,49578018.42,10523084.21,#N/A,31606868.62,#N/A,#N/A,#N/A,92204271.68,129288642.86,82458450.50,60724614.67,61290839.81,69688232.70,82597327.82,228878890.73,148502143.22,139337216.47,#N/A,256605544.81,#N/A,118497846.78,#N/A
10/17/2017,113%,108%,134%,123%,#N/A,108%,121%,#N/A,181%,#N/A,#N/A,#N/A,172%,428%,212%,224%,203%,183%,182%,154%,177%,-87%,#N/A,74%,#N/A,275%,#N/A,394461023.89,395145683.70,161265061.68,161540771.84,49778263.07,10527038.19,#N/A,31624667.91,#N/A,#N/A,#N/A,92253428.71,129460530.27,82512851.98,60766839.80,61329435.59,69727921.94,82643991.70,228988294.09,148583630.58,139299498.50,#N/A,256664290.71,#N/A,118599042.59,#N/A
10/18/2017,111%,107%,127%,117%,#N/A,105%,113%,#N/A,162%,#N/A,#N/A,#N/A,143%,99%,155%,219%,199%,283%,269%,154%,98%,168%,#N/A,144%,#N/A,112%,#N/A,393997613.52,394360741.72,161728863.43,161899595.86,50541675.66,10472685.28,#N/A,31640591.05,#N/A,#N/A,#N/A,92294368.97,129500523.32,82552651.13,60808234.17,61367260.88,69789275.28,82713037.50,229097753.37,148628959.11,139372324.87,#N/A,256779476.65,#N/A,118640218.51,#N/A
10/19/2017,91%,87%,103%,96%,#N/A,92%,70%,#N/A,137%,#N/A,#N/A,#N/A,412%,169%,301%,338%,307%,201%,201%,154%,401%,90%,#N/A,244%,#N/A,2709%,#N/A,392909386.48,393689208.17,162230673.23,162397983.56,50914969.49,10474954.26,#N/A,31854068.62,#N/A,#N/A,#N/A,92412397.46,129568388.79,82629949.74,60871981.96,61425800.04,69832891.10,82764632.05,229207268.69,148814271.04,139411424.89,#N/A,256974305.96,#N/A,119638611.50,#N/A
10/20/2017,108%,103%,122%,112%,#N/A,101%,108%,#N/A,116%,#N/A,#N/A,#N/A,150%,-7%,189%,168%,151%,131%,111%,156%,167%,392%,#N/A,144%,#VALUE!,561%,#N/A,393541385.51,393872591.89,162592171.63,162769619.83,51345971.69,10480034.80,#N/A,32137866.54,#N/A,#N/A,#N/A,92455439.71,129565504.45,82678511.74,60903671.40,61454628.62,69861368.80,82793203.63,229318257.89,148891475.96,139581068.12,#N/A,257089385.04,193686276.43,119847172.21,#N/A
10/23/2017,101%,97%,110%,102%,#N/A,94%,98%,#N/A,106%,#N/A,#N/A,#N/A,202%,15%,128%,97%,91%,57%,54%,175%,156%,159%,#N/A,107%,88%,966%,#N/A,393665393.26,396061998.90,162647499.95,162835997.98,51816436.61,10483216.46,#N/A,32288436.45,#N/A,#N/A,#N/A,92513547.09,129571522.45,82711509.09,60922093.03,61472036.10,69873815.61,82807042.40,229443063.98,148963510.50,139649891.99,#N/A,257174860.43,193739509.01,120206926.25,#N/A
10/24/2017,95%,89%,98%,92%,#N/A,86%,79%,#N/A,143%,#N/A,#N/A,#N/A,93%,23%,58%,8%,5%,210%,22%,161%,67%,147%,#N/A,90%,74%,416%,#N/A,394431264.52,394680701.43,162897130.88,162973536.29,52407247.32,10486790.84,#N/A,32302746.26,#N/A,#N/A,#N/A,92540360.78,129580580.78,82726463.09,60923683.51,61473017.74,69919499.33,82812576.80,229557895.26,148994571.76,139713866.36,#N/A,257246632.89,193783911.80,120362236.91,#N/A
10/25/2017,104%,99%,115%,106%,#N/A,94%,98%,#N/A,144%,#N/A,#N/A,#N/A,174%,53%,150%,136%,122%,162%,198%,161%,147%,59%,#N/A,146%,91%,731%,#N/A,394158100.82,394436252.44,162955285.46,163087322.49,53172143.60,10217743.42,#N/A,32317154.61,#N/A,#N/A,#N/A,92590270.63,129601915.10,82765108.15,60949339.77,61496304.74,69954589.60,82863380.76,229672787.76,149062524.62,139739624.18,#N/A,257363004.72,193838760.52,127525546.94,#N/A
10/26/2017,141%,136%,158%,143%,#N/A,134%,348%,#N/A,18%,#N/A,#N/A,#N/A,-161%,-349%,-170%,-354%,-328%,-167%,-190%,161%,-201%,139%,#N/A,-289%,25%,-385%,#N/A,392830422.24,393406125.62,163535106.71,163657028.84,53969056.38,10228783.86,#N/A,32918931.15,#N/A,#N/A,#N/A,92544051.22,129461428.54,82721487.34,60882294.92,61433674.68,69918378.51,82814448.88,230287741.76,148969290.90,139799792.73,#N/A,257132359.81,193853914.18,127373217.28,#N/A
10/27/2017,108%,102%,126%,115%,#N/A,108%,113%,#N/A,113%,#N/A,#N/A,#N/A,150%,93%,179%,162%,146%,128%,207%,177%,119%,-208%,#N/A,170%,76%,268%,#N/A,393750231.71,394029014.94,163593341.49,163755225.96,54567235.67,10232066.37,#N/A,32979429.26,#N/A,#N/A,#N/A,92583339.20,129495572.59,82763443.50,60910174.42,61459025.72,69943778.42,82863043.95,230403125.56,149019539.55,139709602.73,#N/A,257255842.48,193895678.45,127469796.43,#N/A
10/30/2017,94%,89%,94%,88%,#N/A,90%,84%,#N/A,52%,#N/A,#N/A,#N/A,372%,-42%,218%,83%,73%,-9%,-14%,177%,182%,110%,#N/A,-6%,102%,1483%,#N/A,394605066.85,394853958.73,160036974.67,160320156.89,55412383.25,10234490.94,#N/A,32590592.78,#N/A,#N/A,#N/A,92680674.44,129480226.53,82814419.60,60924459.33,61471777.08,69941940.14,82859648.39,230518571.16,149096363.08,139753234.69,#N/A,257251339.98,193951404.31,128004604.52,#N/A
10/31/2017,106%,101%,128%,117%,#N/A,105%,112%,#N/A,104%,#N/A,#N/A,#N/A,-40%,102%,63%,160%,144%,-947%,-408%,177%,115%,173%,#N/A,200%,103%,248%,#N/A,393833733.08,394065914.78,160295089.00,160443192.44,56102810.32,10237736.39,#N/A,32600195.32,#N/A,#N/A,#N/A,92670281.42,129517527.18,82829098.65,60952100.55,61496907.82,69754853.08,82763963.14,230634078.35,149144885.44,139821654.53,#N/A,257397145.72,194008026.79,128904304.30,#N/A
11/1/2017,83%,77%,-313%,-258%,#N/A,76%,60%,#N/A,42%,#N/A,#N/A,#N/A,-548%,-7146%,-194%,-1708%,-1630%,-90%,-611%,177%,-1360%,106%,#N/A,111%,-6684%,-2723%,#N/A,388225875.94,390265834.06,160153152.88,160346022.02,56850473.50,10239485.93,#N/A,32604042.40,#N/A,#N/A,#N/A,92526643.82,126898530.90,82783588.04,60657569.04,61213194.77,69737027.12,82741139.11,230749644.44,148570892.70,139863671.81,#N/A,257477996.99,190338458.51,128855938.80,#N/A
11/3/2017,90%,85%,84%,80%,#N/A,76%,58%,#N/A,44%,#N/A,#N/A,#N/A,131%,-80%,52%,-24%,-39%,-32%,-50%,177%,95%,-1361%,#N/A,-272%,6946%,852%,#N/A,389725270.27,389964860.30,160191396.93,160442035.56,57639300.12,10284646.78,#N/A,32738055.69,#N/A,#N/A,#N/A,92560867.21,126869683.26,82795807.28,60653485.26,61206369.01,69730744.04,82729373.25,230865266.17,148610757.57,139324995.60,#N/A,257280168.97,194079638.83,129166692.69,#N/A
11/6/2017,124%,119%,159%,143%,#N/A,120%,137%,#N/A,207%,#N/A,#N/A,#N/A,243%,387%,319%,323%,304%,220%,243%,177%,220%,86%,#N/A,600%,175%,398%,#N/A,388891942.44,389123964.75,125263401.01,125591834.80,57970805.89,10516703.29,#N/A,32757268.32,#N/A,#N/A,#N/A,92624464.71,127008614.98,82870652.86,60708914.64,61259065.75,69774259.63,82786212.97,230980955.88,148703412.39,139358944.22,#N/A,257717091.61,194175916.47,129312160.20,#N/A
11/7/2017,102%,97%,143%,130%,#N/A,93%,95%,#N/A,123%,#N/A,#N/A,#N/A,30%,-165%,39%,-22%,-38%,-15%,17%,177%,-91%,211%,#N/A,99%,94%,-1093%,#N/A,389004033.74,389786615.21,125314019.50,125782873.74,58427086.01,10519516.25,#N/A,32768688.87,#N/A,#N/A,#N/A,92632398.25,126849228.10,82879686.73,60705065.03,61252472.46,69771352.87,82790127.13,231096543.89,148665099.41,139442137.27,#N/A,257789291.58,194227605.21,128912229.51,#N/A
11/8/2017,110%,104%,133%,120%,#N/A,106%,114%,#N/A,163%,#N/A,#N/A,#N/A,247%,258%,238%,263%,245%,154%,150%,177%,249%,-99%,#N/A,176%,85%,1153%,#N/A,393824634.35,394605690.41,125361130.82,125880754.81,59399090.43,10522904.32,#N/A,32783792.92,#N/A,#N/A,#N/A,92697019.44,126941789.45,82935605.10,60750272.82,61294936.73,69801783.30,82825348.20,231212357.34,148769695.43,139403158.93,#N/A,257917425.92,194274295.37,129332867.30,#N/A
11/9/2017,97%,92%,106%,97%,#N/A,98%,99%,#N/A,102%,#N/A,#N/A,#N/A,213%,101%,182%,152%,135%,124%,123%,177%,183%,239%,#N/A,60%,92%,1120%,#N/A,393932785.09,394230525.68,125698582.15,125940401.93,60124249.33,10570854.80,#N/A,32793241.77,#N/A,#N/A,#N/A,92752837.90,126977928.91,82978219.91,60776475.40,61318393.87,69826354.37,82854138.69,231328201.76,148846939.44,139497487.10,#N/A,257961289.52,194325119.35,129917792.69,#N/A
11/10/2017,78%,73%,63%,61%,#N/A,-63%,48%,#N/A,-1%,#N/A,#N/A,#N/A,-244%,-248%,-147%,-213%,-227%,-74%,-53%,37%,-307%,174%,#N/A,-184%,32%,-1119%,#N/A,393269917.20,393578414.32,126171042.17,126412264.81,60669023.91,10572280.66,#N/A,32793189.52,#N/A,#N/A,#N/A,92688856.30,126888827.94,82943749.69,60739791.41,61278963.55,69811813.05,82841632.43,231352350.35,148717660.36,139566280.36,#N/A,257827230.64,194342458.77,129506569.16,#N/A
11/13/2017,105%,100%,124%,113%,#N/A,220%,100%,#N/A,60%,#N/A,#N/A,#N/A,241%,203%,190%,189%,171%,41%,52%,171%,216%,-314%,#N/A,116%,97%,1374%,#N/A,392736871.40,393261546.55,126215141.72,126337103.15,61521104.73,11348744.22,#N/A,32798782.38,#N/A,#N/A,#N/A,92751972.41,126961691.33,82988233.36,60772267.07,61308694.57,69819951.42,82853797.00,231464013.98,148808610.62,139442424.95,#N/A,257911619.18,194395739.21,130009940.87,#N/A
11/14/2017,99%,94%,106%,98%,#N/A,139%,109%,#N/A,112%,#N/A,#N/A,#N/A,369%,6%,270%,256%,238%,63%,49%,230%,484%,207%,#N/A,73%,79%,2811%,#N/A,389547406.02,390081620.02,126252988.67,126428442.47,61991380.98,11352234.83,#N/A,32859146.68,#N/A,#N/A,#N/A,92848943.19,126963969.99,83051634.27,60816285.10,61349966.50,69832461.57,82865275.65,231614587.22,149012336.48,139524010.57,#N/A,257965096.58,194439016.61,131044063.92,#N/A
11/16/2017,126%,119%,151%,134%,#N/A,122%,142%,#N/A,164%,#N/A,#N/A,#N/A,134%,-192%,179%,207%,189%,273%,269%,173%,48%,473%,#N/A,266%,118%,-1020%,#N/A,388186767.95,388563573.43,126307094.84,126641258.25,62320955.70,11417824.91,#N/A,32889426.48,#N/A,#N/A,#N/A,92884274.24,126895097.94,83093631.39,60851837.90,61382735.87,69886522.91,82928299.91,231728204.13,149032448.83,139710786.00,#N/A,258159140.25,194504185.99,130665800.55,#N/A
11/17/2017,130%,124%,162%,144%,#N/A,132%,150%,#N/A,251%,#N/A,#N/A,#N/A,311%,541%,344%,400%,381%,376%,411%,185%,245%,39%,#N/A,321%,120%,46%,#N/A,388129705.84,388520221.34,126364837.23,126805741.07,62942564.21,11765940.90,#N/A,32912747.83,#N/A,#N/A,#N/A,92965921.76,127089296.80,83174457.57,60920769.76,61448915.51,69960953.90,83024631.57,231849235.83,149135699.54,139726147.01,#N/A,258393282.39,194570456.98,130682789.83,#N/A
11/20/2017,115%,109%,135%,123%,#N/A,116%,125%,#N/A,142%,#N/A,#N/A,#N/A,148%,95%,157%,157%,140%,145%,143%,183%,104%,235%,#N/A,147%,122%,-1%,#N/A,387555549.27,387946640.52,126163219.85,126416815.20,63675989.88,11770101.00,#N/A,32925935.87,#N/A,#N/A,#N/A,93004805.93,127123342.48,83211498.28,60947797.47,61473191.19,69989690.59,83058294.82,231969206.91,149179792.69,139819162.02,#N/A,258500990.65,194637555.76,130682238.88,#N/A
11/21/2017,129%,124%,160%,144%,#N/A,121%,133%,#N/A,180%,#N/A,#N/A,#N/A,344%,236%,318%,370%,351%,292%,327%,182%,296%,96%,#N/A,312%,137%,1140%,#N/A,387696886.33,388014807.50,126220337.01,126494104.22,64214225.71,11855377.23,#N/A,32942752.24,#N/A,#N/A,#N/A,93095340.75,127208277.18,83286313.08,61011563.32,61534204.03,70047479.36,83135139.18,232088437.68,149304923.26,139857024.41,#N/A,258728952.88,194712873.42,131103632.70,#N/A
11/22/2017,103%,98%,112%,103%,#N/A,98%,94%,#N/A,115%,#N/A,#N/A,#N/A,-1%,13%,33%,-12%,-28%,119%,107%,182%,-56%,287%,#N/A,55%,-3623%,-825%,#N/A,387810079.63,388037723.59,126560273.69,126680880.88,64805677.78,11949064.49,#N/A,32953514.13,#N/A,#N/A,#N/A,93095094.95,127212831.20,83294164.44,61009426.47,61529311.52,70071065.91,83160328.22,232207679.83,149281339.33,139970478.46,#N/A,258769440.55,192716887.50,130797619.67,#N/A
11/23/2017,105%,100%,127%,116%,#N/A,118%,99%,#N/A,158%,#N/A,#N/A,#N/A,237%,108%,217%,247%,229%,167%,160%,184%,216%,-64%,#N/A,130%,110%,1111%,#N/A,382125525.63,382453116.84,126605797.57,126907410.07,65393407.43,11952425.11,#N/A,32968286.89,#N/A,#N/A,#N/A,93157612.04,127251641.42,83345414.31,61052100.24,61569229.88,70104278.85,83197953.95,232328313.55,149372759.17,139945207.06,#N/A,258864534.62,192776789.11,131208685.26,#N/A
11/24/2017,106%,100%,115%,105%,#N/A,92%,101%,#N/A,170%,#N/A,#N/A,#N/A,24%,59%,92%,68%,51%,32%,-9%,87%,38%,207%,#N/A,2%,3717%,60%,#N/A,381539674.46,381850899.03,126646924.34,126985207.90,65904411.34,12042490.32,#N/A,32984163.03,#N/A,#N/A,#N/A,93163960.94,127272930.62,83367210.74,61063795.42,61578168.02,70110695.18,83195866.20,232385252.36,149388939.30,140027213.62,#N/A,258865793.29,194804367.22,131230857.71,#N/A
11/27/2017,107%,102%,124%,113%,#N/A,107%,100%,#N/A,150%,#N/A,#N/A,#N/A,33%,-5%,83%,64%,47%,180%,220%,168%,-3%,30%,#N/A,148%,114%,-898%,#N/A,383455055.21,383760840.26,126691258.97,127065468.84,66401637.12,12046399.76,#N/A,32998116.55,#N/A,#N/A,#N/A,93172697.40,127271022.72,83386715.08,61074799.86,61586414.89,70146316.79,83240646.57,232495598.82,149387648.85,140039033.96,#N/A,258974011.58,194867163.77,130897519.39,#N/A
11/28/2017,107%,101%,59%,58%,#N/A,101%,103%,#N/A,113%,#N/A,#N/A,#N/A,100%,71%,147%,133%,117%,91%,96%,168%,129%,-11%,#N/A,118%,72%,589%,#N/A,380970620.91,381411285.42,126912456.63,127091329.67,67001583.61,13428531.46,#N/A,33008707.84,#N/A,#N/A,#N/A,93199129.96,127296643.94,83421468.58,61097870.94,61606728.10,70164317.85,83263314.41,232606001.28,149441982.46,140034556.94,#N/A,259060156.47,194906887.47,131115560.74,#N/A
11/29/2017,84%,78%,77%,73%,#N/A,73%,62%,#N/A,-5%,#N/A,#N/A,#N/A,-125%,-135%,-114%,-115%,-129%,-140%,-177%,168%,-121%,120%,#N/A,-52%,74%,-426%,#N/A,381060683.72,381619848.67,126940076.67,127117647.28,67345622.49,14008314.73,#N/A,33008207.97,#N/A,#N/A,#N/A,93166274.96,127247870.74,83394566.09,61078070.05,61584168.57,70136575.05,83221616.40,232716459.81,149390682.80,140081966.32,#N/A,259021874.51,194947780.07,130957684.84,#N/A
11/30/2017,96%,91%,103%,96%,#N/A,91%,86%,#N/A,116%,#N/A,#N/A,#N/A,107%,78%,78%,136%,119%,8948%,0%,168%,123%,-129%,#N/A,14%,85%,999%,#N/A,379864583.23,379325313.79,126977161.82,126998872.48,69030704.63,14047005.30,#N/A,32873323.54,#N/A,#N/A,#N/A,93194581.16,127275897.80,83412882.49,61101537.54,61593648.60,71935041.78,85376061.22,235826974.32,149442494.10,140030839.97,#N/A,259032298.69,194994841.76,131327269.83,#N/A
12/1/2017,2507%,2506%,2145%,1831%,#N/A,74%,80%,#N/A,166%,#N/A,#N/A,#N/A,7027%,14831%,-1094%,676%,655%,129%,146%,168%,21212%,114%,#N/A,228%,184%,-445%,#N/A,380759532.51,380530003.10,127447978.62,127472544.22,71846557.09,13760413.94,#N/A,32888771.81,#N/A,#N/A,#N/A,95047631.59,132617178.07,83154554.43,61218470.12,61707838.99,71961384.80,85411275.40,235939295.33,158412510.64,140031349.37,#N/A,259199619.32,195096763.67,131162007.45,#N/A
12/4/2017,108%,103%,127%,116%,#N/A,92%,90%,#N/A,169%,#N/A,#N/A,#N/A,40%,35%,88%,81%,65%,162%,168%,168%,-16%,18061%,#N/A,231%,146%,-1259%,#N/A,378475593.15,379125925.41,127293774.03,127638825.20,72317573.46,13956648.60,#N/A,33179451.96,#N/A,#N/A,#N/A,95058412.50,132630211.76,83175192.35,61232486.20,61719107.97,71994406.50,85451939.50,236051673.32,158405424.06,147187825.19,#N/A,259369347.00,195177648.03,130694846.55,#N/A
12/5/2017,120%,115%,135%,123%,#N/A,120%,129%,#N/A,155%,#N/A,#N/A,#N/A,123%,197%,168%,117%,101%,194%,186%,168%,28%,6%,#N/A,210%,96%,-735%,#N/A,377603972.40,378289271.30,127342540.29,127695101.89,72809180.30,14207996.49,#N/A,33271995.68,#N/A,#N/A,#N/A,95091531.80,132704089.03,83214644.08,61252827.07,61736701.38,72033906.34,85496824.27,236164108.49,158418175.85,147190489.77,#N/A,259523271.83,195230578.32,130437853.09,#N/A
12/6/2017,95%,90%,165%,148%,#N/A,86%,85%,#N/A,68%,#N/A,#N/A,#N/A,59%,-90%,30%,17%,1%,39%,29%,148%,-7%,40%,#N/A,-12%,111%,-291%,#N/A,377305698.62,377783395.33,127402045.18,127798542.34,73313866.85,14211405.99,#N/A,33278429.13,#N/A,#N/A,#N/A,95107317.18,132490403.01,83221642.12,61255710.86,61736845.74,72041943.62,85503720.96,236262700.76,158414850.42,147207040.12,#N/A,259514335.20,195291803.67,130330446.79,#N/A
12/7/2017,86%,81%,83%,78%,#N/A,68%,50%,#N/A,-27%,#N/A,#N/A,#N/A,-36%,58%,-30%,-49%,-64%,-43%,-55%,189%,-26%,13%,#N/A,-65%,42%,-268%,#N/A,377597970.63,378004436.08,127831980.09,127839167.60,73835025.05,14413488.27,#N/A,33375845.93,#N/A,#N/A,#N/A,95097645.12,132512265.97,83214527.01,61247239.48,61725626.22,72033087.52,85490305.94,236389147.38,158403040.83,147212349.43,#N/A,259466816.34,195315347.76,130231690.98,#N/A
12/8/2017,106%,100%,120%,109%,#N/A,92%,106%,#N/A,82%,#N/A,#N/A,#N/A,208%,132%,222%,240%,221%,131%,106%,-25%,276%,-2%,#N/A,35%,80%,2107%,#N/A,376903717.91,377337149.47,127872506.15,128044320.19,74016652.55,14447529.03,#N/A,33383066.68,#N/A,#N/A,#N/A,95149964.56,132558673.02,83263298.18,61286114.33,61761744.73,72058120.81,85514356.41,236373815.89,158518623.23,147211709.66,#N/A,259491003.73,195356707.18,130957262.19,#N/A
12/11/2017,102%,96%,124%,112%,#N/A,98%,102%,#N/A,136%,#N/A,#N/A,#N/A,209%,38%,219%,248%,229%,57%,56%,168%,368%,226%,#N/A,291%,177%,1399%,#N/A,375904895.68,376303645.97,127914312.01,127960074.87,74532150.51,14577730.40,#N/A,33395042.83,#N/A,#N/A,#N/A,95202630.82,132571966.23,83311559.00,61326246.49,61799127.47,72069017.16,85526954.44,236478662.70,158672695.12,147299503.39,#N/A,259690371.51,195447916.76,131441660.71,#N/A
12/12/2017,91%,85%,93%,84%,#N/A,84%,81%,#N/A,43%,#N/A,#N/A,#N/A,227%,161%,163%,153%,134%,-128%,-115%,166%,180%,295%,#N/A,-33%,68%,2508%,#N/A,376894997.83,377402142.48,127945697.22,128064465.34,75314353.82,14582837.85,#N/A,33398854.76,#N/A,#N/A,#N/A,95259676.81,132628486.24,83347423.81,61351037.53,61820985.47,72044714.70,85500889.00,236582190.89,158748073.74,147414233.23,#N/A,259667577.27,195482939.51,132325240.03,#N/A
12/13/2017,115%,110%,129%,117%,#N/A,117%,119%,#N/A,161%,#N/A,#N/A,#N/A,252%,67%,239%,220%,201%,258%,233%,166%,193%,153%,#N/A,-30%,-173%,1074%,#N/A,376209784.91,376686287.77,125989353.49,126521647.79,75740232.67,14412198.64,#N/A,32442814.16,#N/A,#N/A,#N/A,95323156.97,132652054.93,83400013.33,61386713.70,61853870.00,72093845.41,85553652.74,236685752.39,158829066.47,147473787.97,#N/A,259646769.07,195393406.30,132700893.50,#N/A
12/14/2017,117%,111%,116%,105%,#N/A,92%,89%,#N/A,62%,#N/A,#N/A,#N/A,-209%,-32%,10%,45%,28%,-3%,8%,132%,-185%,163%,#N/A,6%,93%,-2164%,#N/A,376326385.03,376852462.88,126627900.62,126816800.15,76435532.29,14448814.18,#N/A,34217116.66,#N/A,#N/A,#N/A,95270450.14,132640787.76,83402191.67,61394065.81,61858427.60,72093232.89,85555482.43,236768618.92,158751178.33,147537379.40,#N/A,259651028.95,195441326.81,131941515.27,#N/A
12/15/2017,-2926%,-2927%,135%,122%,#N/A,125%,131%,#N/A,211%,#N/A,#N/A,#N/A,-1871%,-20525%,-1954%,-15033%,-14937%,195%,206%,164%,-28585%,-122%,#N/A,268%,103%,-625%,#N/A,371214728.56,371657235.49,125773060.13,125887989.20,77588307.01,14643277.12,#N/A,34356238.52,#N/A,#N/A,#N/A,94799113.28,125441602.24,82971144.95,58953467.98,59415036.71,72130439.72,85602034.23,236871407.56,146751079.00,147489802.23,#N/A,259835337.42,195494576.53,131723327.24,#N/A
12/18/2017,127%,122%,149%,134%,#N/A,131%,137%,#N/A,204%,#N/A,#N/A,#N/A,543%,110%,490%,513%,492%,231%,220%,165%,556%,-25656%,#N/A,208%,182%,3447%,#N/A,371339834.00,371824590.96,126322659.68,126463313.36,78605226.11,14649064.97,#N/A,35534781.90,#N/A,#N/A,#N/A,94935263.91,125478236.07,83078763.74,59033453.19,59492333.48,72174445.61,85651783.13,239174559.10,146966762.55,137483270.73,#N/A,260011296.05,195588738.29,132923976.17,#N/A
12/19/2017,107%,101%,119%,109%,#N/A,108%,108%,#N/A,124%,#N/A,#N/A,#N/A,-127%,172%,-62%,-82%,-99%,67%,44%,166%,-175%,545%,#N/A,31%,80%,-2006%,#N/A,370644749.90,371100670.41,127062477.85,127224522.39,79301478.76,14979092.02,#N/A,35546423.17,#N/A,#N/A,#N/A,94903354.53,125535460.33,83065065.94,59020648.40,59476836.98,72187263.69,85661752.58,239279381.26,146898567.63,137681251.24,#N/A,260032821.00,195630356.78,132218836.60,#N/A
12/20/2017,128%,122%,128%,116%,#N/A,126%,128%,#N/A,191%,#N/A,#N/A,#N/A,149%,100%,200%,167%,149%,260%,262%,167%,49%,-184%,#N/A,359%,130%,-828%,#N/A,367270216.71,368003061.80,127805518.62,127894750.13,80093682.16,15029411.16,#N/A,35564370.22,#N/A,#N/A,#N/A,94940825.28,125568663.72,83109049.82,59046717.64,59500215.10,72236976.03,85721041.71,239384782.71,146917422.75,137614422.01,#N/A,260279445.67,195697806.05,131929433.56,#N/A
12/21/2017,110%,104%,72%,69%,#N/A,95%,97%,#N/A,62%,#N/A,#N/A,#N/A,226%,-205%,234%,220%,202%,182%,183%,166%,201%,39%,#N/A,152%,100%,1061%,#N/A,367377110.64,369776900.29,128369956.70,128481693.58,80912879.18,15063191.86,#N/A,35570177.88,#N/A,#N/A,#N/A,94997612.23,125500536.90,83160559.87,59081125.33,59531930.81,72271764.55,85762619.51,239489677.47,146995474.19,137628795.78,#N/A,260384271.00,195749592.37,132299593.85,#N/A
12/22/2017,104%,98%,113%,103%,#N/A,99%,101%,#N/A,156%,#N/A,#N/A,#N/A,74%,352%,131%,97%,79%,6%,26%,158%,60%,191%,#N/A,80%,74%,-29%,#N/A,363278059.98,363754287.98,128208163.32,128307559.07,81623578.23,15948979.50,#N/A,35634874.78,#N/A,#N/A,#N/A,95016104.34,125617262.94,83189432.36,59096220.40,59544332.31,72272831.75,85768616.02,239589631.66,127640779.41,137698387.66,#N/A,260463435.50,195787601.27,132289305.89,#N/A
12/26/2017,138%,133%,139%,125%,#N/A,168%,166%,#N/A,308%,#N/A,#N/A,#N/A,314%,162%,357%,421%,401%,349%,349%,163%,207%,51%,#N/A,396%,189%,323%,#N/A,362810917.13,362781541.08,128555282.03,128560654.74,82304482.37,16075045.02,#N/A,35663901.29,#N/A,#N/A,#N/A,95094948.68,125671148.85,83267896.92,59162064.34,59607482.47,72339557.96,85860056.97,239693085.11,127710796.47,137717052.24,#N/A,260736417.33,195885481.02,132402273.52,#N/A
12/27/2017,119%,113%,125%,113%,#N/A,116%,114%,#N/A,165%,#N/A,#N/A,#N/A,235%,107%,225%,254%,235%,146%,181%,163%,226%,183%,#N/A,185%,110%,1245%,#N/A,363324988.04,363646423.37,129067568.24,129106376.25,83764851.97,16201650.53,#N/A,35679470.20,#N/A,#N/A,#N/A,95154055.75,125706832.06,83317372.33,59201838.48,59644587.31,72367530.49,85901242.50,239796586.50,127787091.91,129206777.88,#N/A,260864101.96,195942255.54,132838328.10,#N/A
12/28/2017,113%,107%,116%,106%,#N/A,96%,103%,#N/A,284%,#N/A,#N/A,#N/A,188%,106%,164%,196%,178%,187%,200%,163%,4%,221%,#N/A,391%,167%,-450%,#N/A,360433592.26,361201902.49,129509651.30,129554976.63,85253427.30,16628518.39,#N/A,36206257.58,#N/A,#N/A,#N/A,95201463.76,125742049.85,83353480.28,59232505.83,59672584.06,72403371.86,85946667.08,239900135.90,127788377.26,129282359.86,#N/A,261133817.89,196028553.07,132680127.34,#N/A
12/29/2017,109%,103%,115%,105%,#N/A,108%,109%,#N/A,136%,#VALUE!,#N/A,#N/A,114%,148%,133%,114%,97%,-815%,-688%,163%,62%,-4%,#N/A,139%,101%,-2%,#N/A,360907887.82,361271448.36,132548934.10,132590898.12,85275352.80,16633294.55,#N/A,36219277.07,41606564.32,#N/A,#N/A,95230240.38,125791122.16,83382792.07,59250435.27,59687841.51,72247430.32,85790321.69,240003733.23,127809273.16,129280846.31,#N/A,261229573.67,196080929.10,132679421.60,#N/A
